sentence,label
Can you help me verify if tomorrow is a company holiday?,2149
"Was the company open on February 2nd, 2022?",2149
Is working on July 2nd mandatory for employees?,2149
Is tomorrow listed as an official company holiday?,2149
Am I expected to be present at work tomorrow?,2149
Is May 1st a non-working day for the company?,2149
Is July 2nd an observed company holiday?,2149
Will the office be open on May 1st?,2149
Is July 2nd a recognized holiday for the company?,2149
Should I plan to work on July 2nd?,2149
Is tomorrow on the list of company holidays?,2149
Is there a requirement to attend work tomorrow?,2149
Can you check if tomorrow is an official company holiday?,2149
"Was the company operating on February 2nd, 2022?",2149
Is working on July 2nd compulsory?,2149
Is May 1st a company holiday?,2149
Will the office be closed on July 2nd?,2149
Do I need to work on May 1st?,2149
Is July 2nd an official holiday for the company?,2149
Is tomorrow a non-working day?,2149
Can you check if July 2nd is a company holiday?,2149
Is it mandatory to work on May 1st?,2149
Is the office open on July 2nd?,2149
Is tomorrow considered a company holiday?,2149
Is July 2nd a recognized holiday?,2149
How much should I deduct from my salary for each day of unpaid leave?,2150
Show the amount of salary deduction for unpaid leave,2150
How is my unpaid leave calculated?,2150
How is unpaid leave calculated?,2150
How does system calculate the deduction of unpaid leave from my salary?,2150
How is the deduction for each day of unpaid leave calculated?,2150
Can you explain the formula used to calculate salary deductions for unpaid leave?,2150
How much is the deduction from my salary for each day of unpaid leave?,2150
Can you provide the specific amount deducted from my salary for unpaid leave?,2150
What's the formula for calculating salary deductions due to unpaid leave?,2150
Explain the calculation used to determine the deduction for unpaid leave from my salary.,2150
How can I calculate the exact salary reduction for a day of unpaid leave?,2150
Is there a standard rate for salary deductions related to unpaid leave?,2150
What's the method for determining the deduction amount for each day of unpaid leave?,2150
Can you clarify the process for calculating unpaid leave deductions from my salary?,2150
What factors are considered when determining the salary deduction for unpaid leave?,2150
Where can I find information about the deduction amount for unpaid leave in my paycheck?,2150
What's the total deduction from my salary for my unpaid leave days?,2150
Show me the deduction amount for unpaid leave from my salary.,2150
Can you provide details on how my unpaid leave deduction is calculated?,2150
How much will my salary be reduced for each day of unpaid leave?,2150
Explain the calculation method for my salary deduction due to unpaid leave.,2150
What's the specific formula used to determine my unpaid leave deduction?,2150
How does the system calculate the total deduction for my unpaid leave?,2150
What factors contribute to the calculation of unpaid leave deductions from my salary?,2150
Is there a standard rate for the deduction from my salary for unpaid leave?,2150
Can you clarify the process for determining unpaid leave deductions from my salary?,2150
Where can I find information about the total deduction for unpaid leave in my paycheck?,2150
How can I calculate the exact salary reduction for my unpaid leave days?,2150
Is there a fixed amount deducted from my salary for each day of unpaid leave?,2150
What's the standard method for calculating salary deductions related to unpaid leave?,2150
What elements are considered when calculating the salary deduction for unpaid leave?,2150
Please provide the specific amount deducted from my salary for my unpaid leave.,2150
Can you explain how my unpaid leave deduction is computed?,2150
What is the process for determining the salary deduction for unpaid leave days?,2150
Is there a predefined formula for calculating the salary deduction for unpaid leave?,2150
How can I check the total deduction for unpaid leave on my salary statement?,2150
What's the total deduction for my unpaid leave on my salary?,2150
Can you show me the deduction on my paycheck for unpaid leave?,2150
How much will my salary be reduced due to unpaid leave?,2150
Explain the total deduction for my unpaid leave days on my salary statement.,2150
What's the exact amount deducted from my salary for unpaid leave?,2150
How is my salary deduction calculated for unpaid leave?,2150
What factors contribute to the total deduction for unpaid leave on my salary?,2150
Is there a fixed total deduction for unpaid leave in my paycheck?,2150
Where can I find information about the total deduction for unpaid leave on my salary?,2150
how to withdraw my applied leave,2151
how do i withdraw my leave,2151
how to withdraw leave,2151
how to withdraw leave application,2151
how to withdraw my leave application,2151
can I withdraw my leave application,2151
Is it possible to withdraw my leave request?,2151
What is the procedure for withdrawing a leave application?,2151
Can I change my mind about my planned leave and withdraw it?,2151
How do I revoke or retract my previously submitted leave request?,2151
I need to withdraw my leave application; what steps should I follow?,2151
Is there a way to revoke a leave request I previously submitted?,2151
How can I withdraw my leave application?,2151
Can I retract a leave request I've already submitted?,2151
What's the process for withdrawing a leave request?,2151
Is it possible to change my mind and withdraw my leave application?,2151
Can you guide me on how to withdraw my submitted leave?,2151
How do I withdraw my leave request?,2151
Is there a way to withdraw a leave application after it has been approved?,2151
I need to withdraw my leave; what should I do?,2151
Can you help me with the steps to withdraw my leave request?,2151
What's the procedure for leave application withdrawal?,2151
How can I withdraw my leave application that hasn't been approved yet?,2151
Is it possible to withdraw a leave request that hasn't been approved?,2151
What steps should I follow to withdraw my unapproved leave application?,2151
Can I change my mind and withdraw my pending leave application?,2151
How do I withdraw a leave request that's still pending approval?,2151
What's the process for revoking a leave application that hasn't been approved?,2151
Is there a way to retract a leave request that's not yet approved?,2151
"Can you guide me on how to withdraw my leave request, which is still pending?",2151
I submitted a leave application but want to withdraw it before it's approved. How?,2151
Is there a method for withdrawing a leave request that hasn't been approved?,2151
How can I withdraw my pending leave application from the system?,2151
Can I revoke a leave request that hasn't been approved yet?,2151
What should I do if I want to take back my pending leave request?,2151
How do I withdraw a leave application that's awaiting approval?,2151
Is it possible to withdraw a leave request that's still in the approval process?,2151
Can you assist me in withdrawing my unapproved leave request?,2151
I changed my plans and want to withdraw my pending leave. How can I do that?,2151
What's the procedure for withdrawing a leave request that hasn't been approved?,2151
How can I revoke my pending leave application?,2151
Is there a way to retract a leave request that's currently pending approval?,2151
How can I cancel my leave request that hasn't been approved yet?,2151
What steps should I follow to retract my pending leave application?,2151
Is there a method to withdraw my leave application that's still awaiting approval?,2151
I need to change my plans; can I take back my pending leave request?,2151
Can you guide me on how to withdraw my leave request that's pending approval?,2151
How do I revoke my unapproved leave application?,2151
What's the procedure for cancelling a leave request that hasn't been approved?,2151
Is it possible to retract my pending leave application?,2151
What should I do to withdraw my leave application that's still in the approval process?,2151
I want to withdraw my leave; can you help me with the process?,2151
how to withdraw leave,2151
when is the next public holiday,2163
what is the next public holiday,2163
When is the nearest public holiday?,2163
What's the next official holiday on the schedule?,2163
Could you let me know when the next public holiday is?,2163
Is there an next holiday we should be aware of?,2163
When will the next public holiday occur?,2163
Is there a holiday coming up soon?,2163
When is the following public holiday?,2163
When can we expect the next official holiday?,2163
What is the next public holiday date?,2163
When will the next holiday take place?,2163
Could you provide information about the next public holiday?,2163
what is the information of next holiday?,2163
Is there an next day off we should know about?,2163
When is the next scheduled public holiday?,2163
What's the date of the next holiday?,2163
When should we expect the next public holiday?,2163
When is the nearest public holiday?,2163
What's the next official holiday on the calendar?,2163
Could you let me know when the next public holiday is?,2163
Is there an next holiday we should be aware of?,2163
When will the next public holiday occur?,2163
Is there a holiday coming up soon?,2163
When is the following public holiday?,2163
When can we expect the next official holiday?,2163
When will the next holiday take place?,2163
Could you provide information about the next public holiday?,2163
When can we anticipate the next holiday?,2163
Is there an next day off we should know about?,2163
When is the next scheduled public holiday?,2163
What's the date of the next holiday?,2163
When should we expect the next public holiday?,2163
What's the information on the next holiday?,2163
when is the next PH,2163
what is the next PH,2163
When is the nearest PH?,2163
Could you let me know when the next PH is?,2163
When will the next PH occur?,2163
When is the following PH?,2163
What is the next PH date?,2163
Could you provide information about the next PH?,2163
When is the next scheduled PH?,2163
When should we expect the next PH?,2163
When is the nearest PH?,2163
Could you let me know when the next PH is?,2163
When will the next PH occur?,2163
When is the following PH?,2163
What is the next PH date?,2163
Could you provide information about the next PH?,2163
When is the next scheduled PH?,2163
When should we expect the next PH?,2163
Tell me about the next PH.,2163
What's the next PH?,2163
What is the next PH date?,2163
Could you provide information about the next PH?,2163
When is the next scheduled PH?,2163
When should we expect the next PH?,2163
When is the next public holiday?,2163
Can you tell me the date of the upcoming public holiday?,2163
What’s the next public holiday?,2163
Could you let me know when the next public holiday is?,2163
What is the date of the next public holiday?,2163
Can you provide details about the upcoming public holiday?,2163
When is the next observed public holiday?,2163
What day is the next public holiday?,2163
Can you inform me about the next public holiday?,2163
Do you know when the next ph will be?,2163
how many leave I have taken for this year,2164
how many days of leave have i taken for current year,2164
what is my leave record for this year,2164
what is my record of leaves for this year,2164
on what date did I took leave in this year,2164
how many days of leave have I taken in this year,2164
how many leave i take this year,2164
How many days of leave have I consumed so far for current year?,2164
What's the total count of leave days I've taken this year?,2164
Can you summarize my leave history for current year?,2164
How many days of leave have I utilized this year?,2164
Can you provide details on my leave usage for this year?,2164
What is the count of leave days I've taken in 2023?,2164
How many days of leave have I taken this year?,2164
Please summarize my leave history for this year.,2164
What's the total duration of leave I've taken this year?,2164
Can you tell me how many days of leave I have consumed this year?,2164
What is my record for leave this year?,2164
"When did I take leave this year, and for how many days?",2164
Provide information about my annual leave usage for this year.,2164
How many leave days have I taken for this year?,2164
Can you tell me the total days of leave I've taken in the current year?,2164
What is my leave record for this year?,2164
I'd like to know my leave usage for this year.,2164
How many days of leave have I utilized in this year?,2164
Please provide a summary of my leave history for this year.,2164
What is the count of leave days I've taken in the current year?,2164
Can you summarize my leave history for this year?,2164
Tell me the total duration of leave I've taken this year.,2164
How many days of leave have I consumed so far for this year?,2164
What's the total count of leave days I've taken this year?,2164
Can you provide details on my leave usage for this year?,2164
"When did I take leave this year, and for how many days?",2164
Give me information about my annual leave usage for this year.,2164
What is my record of leaves for this year?,2164
How many leave days have I taken in this year?,2164
How many leave days did I take in the current year?,2164
Tell me about my leave history for this year.,2164
Can you provide details about my leave taken in the current year?,2164
I'm interested in knowing how many leave days I've taken this year.,2164
Which date that i apply for leave for this year?,2164
leave taken summary,2164
show me my taken leave,2164
all my applied leave,2164
what is the date of leave taken,2164
show me the leave have been taken for this year,2164
Can you provide a summary of the leave dates I've taken this year?,2164
What are the dates of leave I've applied for this year?,2164
Can you show me a list of all the leave I've taken in the current year?,2164
When did I apply for leave this year?,2164
When did I take leave this year?,2164
Can you list the dates of my leave taken in this year?,2164
Show me a summary of my leave usage for this year.,2164
What are the dates of leave I've used in this year?,2164
Provide details about the leave I've taken in the current year.,2164
When did I request leave for this year?,2164
Show me a record of my leave applications for this year.,2164
List all the dates I've applied for leave in this year.,2164
Can you display the dates of leave I've taken in this year?,2164
Give me information about my leave history for this year.,2164
What is the date of the leave I've taken this year?,2164
Can you show me a summary of the leave I've taken this year?,2164
Which dates have I applied for leave this year?,2164
Please provide a list of all the leave I've taken in the current year.,2164
When did I apply for leave this year?,2164
Show me a summary of my leave usage for this year.,2164
List all the dates of my leave taken in this year.,2164
Give me information about my leave history for this year.,2164
What are the dates of leave I've applied for this year?,2164
When did I take leave this year?,2164
Provide details about the leave I've taken in the current year.,2164
Can you display the dates of leave I've taken this year?,2164
What is the summary of leave I've taken for this year?,2164
Show me all the dates for which I've applied for leave in this year.,2164
Please list the leave dates I've taken in this year.,2164
What are the dates of leave I've used in this year?,2164
Can you show me the leave history for this year?,2164
When did I request leave for this year?,2164
Display all my applied leave dates for this year.,2164
Give me an overview of my leave applications for this year.,2164
What is my leave taken?,2164
last month leave taken,2164
leave taken last month,2164
How can I view my taken leave for the first half of this year?,2164
Please guide me on how to view my leave taken from January to June.,2164
Can you show me how to check my leave taken from January 1st to July 31st?,2164
I want to review my taken leave records for the year so far. How can I do that?,2164
How do I check my taken leave for the first half of this year?,2164
Give me steps to check my taken leave for this year.,2164
How do I check my taken leave for the current year?,2164
I need to check my leave taken from 01/06/2023 to 31/12/2023. Where should I go?,2164
What are the steps to view my taken leave for this year?,2164
How can I check my taken leave record from January to July?,2164
How do I check my taken leave for this year?,2164
Teach me how to check my leave taken from January to June.,2164
Where can I check my leave taken for next month?,2164
Where can I check my taken leave for next month?,2164
Give me steps to view my taken leave for this year.,2164
How do I check my taken leave for the current year?,2164
Teach me how to check my leave taken from January to June.,2164
I need to check my leave taken from 01/06/2023 to 31/12/2023. Where should I go?,2164
How do I check my taken leave for the first half of this year?,2164
how many leave can be brought forward to next year,2165
what is my carry forward leave balance,2165
how many days of leave can I bring forward to next year,2165
how much leave i can carried forward,2165
how many leave days can I carry forward to next year,2165
how many leave day i can brought forward,2165
which leave can bring forward and what the number can be bring,2165
What's the maximum number of leave days that can be carried forward to the next year?,2165
Can you tell me my carry-forward leave amount?,2165
How many days of leave am I allowed to bring forward to the next year?,2165
What is the limit for carrying forward leave to the next year?,2165
How many days of leave can I transfer to the next year?,2165
What is the maximum number of leave days that can be brought forward?,2165
Can you provide information about my carry-over leave days?,2165
What's the policy on carrying forward unused leave days to the next year?,2165
Is there a restriction on the number of days I can bring forward for next year?,2165
What's the carry-forward limit for leave?,2165
Can you tell me the maximum number of leave days I can bring forward?,2165
Please explain the rules regarding carrying forward leave to the next year.,2165
How many leave days can I carry forward to the next year?,2165
What is my carry-forward leave days amount?,2165
How many days of leave am I allowed to bring forward to the next year?,2165
What's the maximum number of leave days that can be carried forward to the next year?,2165
Can you tell me my carry-over leave days value?,2165
What is the limit for carrying forward leave to the next year?,2165
How many days of leave can I transfer to the next year?,2165
What is the maximum number of leave days that can be brought forward?,2165
Can you provide information about my carry-over leave?,2165
What's the policy on carrying forward unused leave days to the next year?,2165
How many leave days can I retain for the following year?,2165
Is there a restriction on the number of days I can bring forward for next year?,2165
What's the carry-forward limit for leave?,2165
Can you tell me the maximum number of leave days I can bring forward?,2165
Please explain the rules regarding carrying forward leave to the next year.,2165
How much leave can I bring forward to the next year?,2165
What's the allowable leave carry-over to the following year?,2165
Can you clarify the leave carry-forward policy?,2165
How many days of leave can I save for the upcoming year?,2165
Is there a maximum limit for leave carry-forward to the next year?,2165
How much leave can I carry over to the next year?,2165
Tell me the maximum leave carry-over to the following year.,2165
What's the leave carry-forward limit?,2165
Can you explain the leave carry-over policy?,2165
How many days of leave can I save for the upcoming year?,2165
Is there a limit on the number of leave days I can carry forward?,2165
What's the policy for carrying forward unused leave?,2165
How many days of leave can I keep for the following year?,2165
What's the maximum allowable leave carry-over?,2165
Can you clarify the leave carry-forward rules?,2165
"I had 4 days balance leave for this year, can I bring forward to next year",2165
"I have balance leave for this year, can I bring forward to next year",2165
can I bring forward balance leave for this year to next year,2165
My brought forward leave.,2165
public holiday.,2167
this year public holiday dates,2167
show the list of public holiday,2167
I want the list of Public Holiday's Date in this year,2167
list out all the public holidays in this year,2167
list of holiday for year 2023,2167
What are the public holiday dates for this year?,2167
Can you provide a list of all the public holidays scheduled for this year?,2167
I need a list of public holiday dates in 2023.,2167
Show me all the public holiday dates for this year.,2167
Tell me the public holidays for this year.,2167
Provide a list of all the public holidays in 2023.,2167
What are the date of public holidays for this year?,2167
Show me the list of public holidays for the current year.,2167
List the dates of all public holidays in 2023.,2167
Can you display the public holiday schedule for this year?,2167
Give me information about the public holidays in this year.,2167
I'd like to know the dates of all public holidays for 2023.,2167
Show me all the public holidays in the current year.,2167
What are the public holiday dates in 2023?,2167
When is the public holiday?,2167
Can you tell me the public holiday date?,2167
What's the date of the public holiday?,2167
When is the ph?,2167
What's the official holidays on the schedule?,2167
Could you let me know when the public holiday is?,2167
Is there any ph we should be aware of?,2167
When will the public holiday occur?,2167
show me all ph,2167
When is the public holiday?,2167
When can we expect the official holidays?,2167
What is the date of public holidays?,2167
When will the holiday take place?,2167
Could you provide information about the public holiday?,2167
do you have the list of public holiday?,2167
Is there any day off we should know about?,2167
When is the scheduled public holidays?,2167
What's the date of the holidays?,2167
When should we expect the public holiday?,2167
What is the public holiday in the calendar?,2167
When is the next public holiday this year?,2167
Tell me the date of the next public holiday.,2167
What's the upcoming official holiday date?,2167
Could you provide the date of the next public holiday?,2167
When will the next public holiday occur?,2167
Is there an upcoming day off we should be aware of?,2167
When can we expect the next holiday?,2167
What's the date of the next scheduled public holiday?,2167
When should we expect the next public holiday?,2167
What is the official holiday in the calendar?,2167
PH,2167
this year PH dates,2167
show the list of PH,2167
I want the list of PH's Date in this year,2167
list out all the PHs in this year,2167
list of holiday for year 2023,2167
What are the PH dates for this year?,2167
Can you provide a list of all the PHs scheduled for this year?,2167
I need a list of PH dates in 2023.,2167
Show me all the PH dates for this year.,2167
Tell me the PHs for this year.,2167
Provide a list of all the PHs in 2023.,2167
What are the date of PHs for this year?,2167
Show me the list of PHs for the current year.,2167
List the dates of all PHs in 2023.,2167
Can you display the PH schedule for this year?,2167
Give me information about the PHs in this year.,2167
I'd like to know the dates of all PHs for 2023.,2167
Show me all the PHs in the current year.,2167
What are the PH dates in 2023?,2167
When is the PH?,2167
Can you tell me the PH date?,2167
What's the date of the PH?,2167
When is the public holiday?,2167
Could you let me know when the PH is?,2167
Is there any public holiday we should be aware of?,2167
When will the PH occur?,2167
show me all ph,2167
When is the PH?,2167
When can we expect the official holidays?,2167
What is the date of PH?,2167
Could you provide information about the PH?,2167
do you have the list of PH?,2167
When is the scheduled PHs?,2167
When should we expect the PH?,2167
What is the PH in the calendar?,2167
When is the next PH this year?,2167
Tell me the date of the next PH.,2167
Could you provide the date of the next PH?,2167
When will the next PH occur?,2167
What's the date of the next scheduled PH?,2167
When should we expect the next PH?,2167
public holiday list,2167
holiday list,2167
how to withdraw approved or pending leave,2169
"Do i able withdraw or cancel my own leave? If yes, Where shall I proceed?",2169
What's the difference between leave cancellation and leave withdrawal?,2169
What's the difference between cancel leave and withdraw leave,2169
How to differentiate cancel leave and withdraw leave,2169
how to withdraw an approve leave,2169
Can I withdraw an approved leave,2169
What's the difference between withdraw leave and cancel leave?,2169
How to cancel the leave still in pending status?,2169
can I withdraw the leave request that has been approved?,2169
Can I cancel my leave before it has been approved?,2169
Is it possible to withdraw leave that is in a approved status?,2169
How do I differentiate between cancelling and withdrawing leave?,2169
Can I cancel a leave request before it's approved?,2169
What's the process of withdraw an approved leave?,2169
How can I cancel or withdraw my own leave request?,2169
Is there a way to differentiate between leave cancellation and leave withdrawal?,2169
Can I cancel leave that is still pending approval?,2169
How to proceed if I want to withdraw approved leave?,2169
What is the difference between withdrawing and cancelling leave in the system?,2169
How can I withdraw my approved leave?,2169
What's the process of cancel a leave still in penidng status?,2169
Is there a way to retract approved leave?,2169
Can I withdarw my leave after it has been approved?,2169
How do I cancel pending leave in the system?,2169
Can I revoke leave that's already approved?,2169
Is it possible to withdraw approved leave?,2169
What are the steps to withdraw leave that's been approved?,2169
Can I change my mind and cancel pending leave?,2169
How can I initiate the withdrawal of approved leave?,2169
Is there a procedure for cancelling leave that's still pending?,2169
Can you guide me on how to withdraw approved leave?,2169
Where can I find the option to withdraw my approved leave?,2169
Can I still withdraw my leave if it's already approved?,2169
What's the difference between cancelling and withdrawing approved leave?,2169
Can I request to cancel my pending leave online?,2169
How to differentiate between cancelling and withdrawing approved leave?,2169
Is it possible to withdraw leave that's already authorized?,2169
How do I formally withdraw approved leave in the system?,2169
Can you provide instructions on how to withdraw leave that's been approved?,2169
How do I go about withdrawing my approved leave?,2169
Where can I find the option to withdraw leave that's already approved?,2169
Please guide me on the process to withdraw my approved leave.,2169
Can you show me how to initiate the withdrawal of approved leave?,2169
I need to navigate to the withdrawal option for my approved leave. How can I do that?,2169
What steps should I follow to withdraw leave that's been approved?,2169
Is there a procedure for formally withdrawing approved leave in the system?,2169
How can I access the withdrawal feature for my approved leave?,2169
Where do I go in the system to cancel my approved leave?,2169
Can you direct me to the page where I can withdraw my approved leave?,2169
what type of leave i entitle,2170
what kind of leave i entitled,2170
what type of leave do I entitled,2170
which types of leave am I entitled to,2170
what type of leaves that I entitled,2170
how many types of leave can I apply,2170
what types of leave can I apply,2170
What kinds of leave am I eligible for based on my employment status?,2170
what type of leave can i apply?,2170
I can apply what type of leave?,2170
what types of leave I can apply?,2170
Which leave categories do i typically have access to?,2170
Can you provide a list of the different types of leave that i am entitled to apply for?,2170
What are the various leave options available to me as an me?,2170
What leave options are available for me?,2170
Can you list the types of leave that i can request?,2170
How many different types of leave entitlements are there?,2170
What are the leave categories that I can avail of?,2170
Please provide information about the types of leave I can access.,2170
Can you specify the types of leave that I entitled to?,2170
What are the various kinds of leave entitlements in the organization?,2170
Which leave options am I entitled to as an employee?,2170
What are the different types of leave that i have access to?,2170
Can you clarify the types of leave that I have the right to request?,2170
What leave options do I have?,2170
Can you list the kinds of leave I can request?,2170
What are the different types of leave available to employees?,2170
Tell me about the leave categories I can access.,2170
Which types of leave am I eligible for?,2170
Provide information on the kinds of leave I'm entitled to.,2170
What kinds of leave are part of our company policy?,2170
List the leave options available based on my employment status.,2170
Can you specify the leave categories in our company's policy?,2170
Tell me the types of leave I can apply for.,2170
Which leave categories can I avail of?,2170
What are the various leave options I have as an employee?,2170
Please detail the types of leave entitlements available to me.,2170
What kind of leaves can I access?,2170
What kind of leaves that I entitled?,2170
Provide a breakdown of the leave types in our organization.,2170
Tell me the various types of leave that i can request.,2170
List the leave entitlements I have based on my employment.,2170
Can you explain the types of leave in our company?,2170
What leave categories are part of our organization's policy?,2170
Tell me the types of leave I have the right to request.,2170
Tell me the types of leave I entitled.,2170
What types of leave am I entitled to?,2170
Can you list the kinds of leave I can request?,2170
Tell me about the leave categories I can access.,2170
Please provide information about the types of leave I can access.,2170
What are the various leave options available to me as an employee?,2170
Which leave options am I entitled to as an employee?,2170
List the leave entitlements I have based on my employment.,2170
Tell me the various types of leave that I can request.,2170
What kind of leaves can I access?,2170
Can you explain the types of leave in our company?,2170
leave category,2170
leave type available,2170
what is the leave type available in system?,2170
how to create the leave code,2172
How to generate a new leave codes?,2172
how to add a new leave code?,2172
How to create a new leave codes?,2172
What is the process for generating new leave codes?,2172
Can you guide me on how to create a new leave code in the system?,2172
How do I generate a unique leave code for a specific type of leave?,2172
Where can I find the option to create a new leave code?,2172
What steps should I follow to create a custom leave code for our organization?,2172
Is there a specific format or naming convention for generating leave codes?,2172
How do I add a new leave code to the system?,2172
What is the procedure for generating custom leave codes?,2172
Can you explain how to create a leave code?,2172
How can I generate unique leave codes for different types of leave?,2172
Where can I create new leave codes?,2172
Please guide me on the steps to create custom leave codes for our organization.,2172
Is there a standardized process for generating leave codes?,2172
What information is required to generate a new leave code?,2172
How do I define and set up leave codes for our company?,2172
Can you provide instructions on adding a new leave code to the system?,2172
How do I set up a new leave code?,2172
Can you explain the process for creating leave codes?,2172
What are the steps to generate a new leave code?,2172
Where can I find the option to create leave codes?,2172
Please guide me on how to add a new leave code.,2172
How can I define and create a leave code in the system?,2172
What information is needed to create a new leave code?,2172
Is there a specific method for setting up leave codes?,2172
How to navigate to the leave code creation feature?,2172
What's the procedure for generating leave codes?,2172
Can you provide instructions on creating leave codes from scratch?,2172
Where in the system can I initiate the creation of leave codes?,2172
How do I go about creating unique leave codes for different leave types?,2172
What steps should I follow to create leave codes?,2172
Is there a standard format for naming new leave codes?,2172
How can I generate leave codes that adhere to our naming convention?,2172
What fields do I need to fill in when creating a new leave code?,2172
Please guide me through the process of setting up a leave code.,2172
Can you explain how to define and configure leave codes?,2172
Is there a specific location in the system for leave code creation?,2172
Please provide instructions for leave code creation.,2172
How can I initiate the process of leave code generation?,2172
What's the protocol for setting up new leave codes?,2172
Can you walk me through the steps of creating leave codes?,2172
I need help with generating leave codes. How can I do it?,2172
Is there a specific method for setting up leave codes?,2172
How do I define and configure new leave codes?,2172
Where can I start creating leave codes?,2172
What information do I need to provide when creating a new leave code?,2172
Guide me in configuring leave codes in the system.,2172
how to add the leave code,2172
How to add leave codes?,2172
how to add leave code?,2172
how can i add a new leave code?,2172
How to add a new leave code?,2172
where can I add a leave codes?,2172
Can you guide me on how to add a new leave code in the system?,2172
Where can I find the option to add a new leave code?,2172
What steps should I follow to add a custom leave code for our organization?,2172
Can you explain how to add a leave code from scratch?,2172
Where can I add new leave codes?,2172
Please guide me on the steps to add custom leave codes.,2172
How can I define and add a leave code ?,2172
What information is needed to add a new leave code?,2172
What steps should I follow to add leave codes?,2172
what is my balance of hospitalisation leave,2173
my hospitalisation leave balance,2173
what is the balance of my hospitalisation leave,2173
i want to apply for hospitalisation leave,2173
What is my current hospitalization leave balance?,2173
Can you provide information on my available hospitalization leave days?,2173
How many hospitalization leave days do I have remaining?,2173
What's my hospitalization leave balance for this year?,2173
Please show me my hospitalization leave entitlement.,2173
I need to check my hospitalization leave balance; how can I do that?,2173
What's my hospitalization leave balance?,2173
Can you inform me about my hospitalization leave entitlement?,2173
How many hospitalization leave days do I have left?,2173
I'd like to know my current hospitalization leave balance.,2173
Please provide details on my hospitalization leave balance.,2173
What is my available hospitalization leave balance?,2173
How can I check my hospitalization leave balance?,2173
Could you guide me on how to view my remaining hospitalization leave days?,2173
Is there a specific section where I can check my hospitalization leave balance?,2173
Where can I find the option to view my hospitalization leave balance and leave details for the current year?,2173
What is my remaining balance of hospitalization leave?,2173
Can you tell me how many hospitalization leave days I have left?,2173
How can I check my hospitalization leave balance for this year?,2173
Please provide information on my available hospitalization leave days.,2173
What's my current hospitalization leave balance?,2173
How many hospitalization leave days do I have remaining for this year?,2173
I'd like to know my hospitalization leave balance; can you help?,2173
Where can I find my hospitalization leave entitlement?,2173
Is there a way to check my hospitalization leave balance?,2173
What's my hospitalization leave balance as of today?,2173
Can you inform me about my hospitalization leave balance?,2173
How do I check my hospitalization leave balance?,2173
I want to view my hospitalization leave balance; where should I go?,2173
What is the current status of my hospitalization leave balance?,2173
Please guide me on how to inquire about my hospitalization leave days.,2173
Where can I access details on my hospitalization leave balance?,2173
What is the procedure to check my remaining hospitalization leave?,2173
How can I verify my hospitalization leave balance for this period?,2173
Can you assist me in finding my available hospitalization leave balance?,2173
Is there a specific section in the system for hospitalization leave balance inquiries?,2173
What is my hospitalization leave balance as of 01/07/2023?,2173
Can you tell me how many hospitalization leave days I had left on 01/07/2023?,2173
What was my hospitalization leave balance on 01/07/2023?,2173
I need to know my hospitalization leave balance for the month of July.,2173
How many hospitalization leave days did I have in 2023?,2173
Please provide my hospitalization leave balance for the current quarter.,2173
What was my hospitalization leave balance last week?,2173
Can you inform me about my hospitalization leave balance at the end of July?,2173
I want to check my hospitalization leave balance for the last six months.,2173
Please show me my hospitalization leave balance for the period from 01/07/2023 to 21/07/2023.,2173
why my applied leave show as emergency leave,2174
how can I apply emergency leave,2174
explain EL,2174
what is EL,2174
why my annual leave application diverted to emergency leave?,2174
why my AL turned to emergency leave?,2174
why my annual leave consider as emergency leave,2174
Why is my applied leave showing as emergency leave in the system?,2174
Can you explain why my annual leave request was changed to emergency leave?,2174
what is the reason of my annual leave become emergency leave?,2174
why annual leave converted to emergency leave?,2174
Can you help me understand why my leave request has been categorized as emergency leave?,2174
My annual leave application was diverted to emergency leave; can you explain the reason?,2174
What criteria are used to classify a leave request as emergency leave?,2174
How does the system determine when to categorize leave as emergency leave?,2174
"I submitted an annual leave request, but it was processed as emergency leave. Why did this happen?",2174
Is there a specific process for requesting emergency leave instead of other types of leave?,2174
Why was my annual leave request automatically converted into emergency leave?,2174
Can you clarify the difference between annual leave and emergency leave in the system?,2174
What should I do if I want to request emergency leave specifically?,2174
Is there a way to change an emergency leave request back to annual leave if it was categorized incorrectly?,2174
Why was my leave application changed to emergency leave?,2174
What caused my applied leave to be classified as emergency leave?,2174
Can you explain the criteria for converting leave requests into emergency leave?,2174
How does the system determine when to categorize leave as emergency leave?,2174
"I submitted annual leave, but it's marked as emergency leave. What's the reason?",2174
Why did my annual leave request get automatically converted to emergency leave?,2174
What factors lead to a leave request being processed as emergency leave?,2174
Is there a specific policy causing the annual leave diverted to emergency leave?,2174
Why did my leave application status change to emergency leave?,2174
Can you clarify the reason of annual leave converted to emergency leave?,2174
What should I do if I want to request emergency leave instead of other types?,2174
Is there a way to revert an emergency leave request to annual leave?,2174
How can I ensure that my leave request isn't categorized as emergency leave?,2174
What information or circumstances trigger the conversion of leave to emergency leave?,2174
When does the system consider a leave request as emergency leave?,2174
what situation will cause annual leave turns to emergency leave?,2174
What steps can I take to prevent my leave request from being marked as emergency leave?,2174
Are there specific conditions that lead to leave requests being labeled as emergency leave?,2174
I'd like to understand the process behind converting leave to emergency leave.,2174
Can you provide insights into why my annual leave application was reclassified as emergency leave?,2174
Why was my leave request changed to emergency leave?,2174
